# KPS9566.TXT
0x85C1	0xB255	# 뉕
0x85C2	0xB256	# 뉖
0x85C3	0xB257	# 뉗
0x85C4	0xB23E	# 눾
0x85C5	0xB250	# 뉐
0x85C6	0xB2E7	# 닧
0x85C7	0xB2E9	# 닩
0x85C8	0xB2EA	# 닪
0x85C9	0xB2F0	# 닰
0x85CA	0xB2F1	# 닱
0x85CB	0xB2F6	# 닶
0x85CC	0xB2FC	# 닼
0x85CD	0xB2FD	# 닽
0x85CE	0xB31D	# 댝
0x85CF	0xB31F	# 댟
0x85D0	0xB320	# 댠
0x85D1	0xB321	# 댡
0x85D2	0xB322	# 댢
0x85D3	0xB323	# 댣
0x85D4	0xB324	# 댤
0x85D5	0xB325	# 댥
0x85D6	0xB326	# 댦
0x85D7	0xB327	# 댧
0x85D8	0xB328	# 댨
0x85D9	0xB329	# 댩
0x85DA	0xB32A	# 댪
0x85DB	0xB32B	# 댫
0x85DC	0xB32C	# 댬
0x85DD	0xB32D	# 댭
0x85DE	0xB32E	# 댮
0x85DF	0xB32F	# 댯
0x85E0	0xB331	# 댱
0x85E1	0xB332	# 댲
0x85E2	0xB333	# 댳
0x85E3	0xB334	# 댴
0x85E4	0xB335	# 댵
0x85E5	0xB336	# 댶
0x85E6	0xB337	# 댷
0x85E7	0xB31E	# 댞
0x85E8	0xB330	# 댰
0x85E9	0xB357	# 덗
0x85EA	0xB359	# 덙
0x85EB	0xB35A	# 덚
0x85EC	0xB35D	# 덝
0x85ED	0xB360	# 덠
0x85EE	0xB361	# 덡
0x85EF	0xB362	# 덢
0x85F0	0xB363	# 덣
0x85F1	0xB366	# 덦
0x85F2	0xB36A	# 덪
0x85F3	0xB36C	# 덬
0x85F4	0xB36D	# 덭
0x85F5	0xB38D	# 뎍
0x85F6	0xB38F	# 뎏
0x85F7	0xB391	# 뎑
0x85F8	0xB392	# 뎒
0x85F9	0xB393	# 뎓
0x85FA	0xB395	# 뎕
0x85FB	0xB396	# 뎖
0x85FC	0xB397	# 뎗
0x85FD	0xB398	# 뎘
0x85FE	0xB399	# 뎙
0x8641	0xB39A	# 뎚
0x8642	0xB39B	# 뎛
0x8643	0xB39C	# 뎜
0x8644	0xB39D	# 뎝
0x8645	0xB39E	# 뎞
0x8646	0xB39F	# 뎟
0x8647	0xB3A2	# 뎢
0x8648	0xB3A3	# 뎣
0x8649	0xB3A4	# 뎤
0x864A	0xB3A5	# 뎥
0x864B	0xB3A6	# 뎦
0x864C	0xB3A7	# 뎧
0x864D	0xB38E	# 뎎
0x864E	0xB3C7	# 돇
0x864F	0xB3C9	# 돉
0x8650	0xB3CA	# 돊
0x8651	0xB3CD	# 돍
0x8652	0xB3CF	# 돏
0x8653	0xB3D1	# 돑
0x8654	0xB3D2	# 돒
0x8655	0xB3D3	# 돓
0x8656	0xB3D6	# 돖
0x8657	0xB3DA	# 돚
0x8658	0xB3DC	# 돜
0x8659	0xB3DE	# 돞
0x865A	0xB3DF	# 돟
0x8661	0xB3C6	# 돆
0x8662	0xB3D8	# 돘
0x8663	0xB435	# 됵
0x8664	0xB437	# 됷
0x8665	0xB438	# 됸
0x8666	0xB439	# 됹
0x8667	0xB43A	# 됺
0x8668	0xB43B	# 됻
0x8669	0xB43C	# 됼
0x866A	0xB43D	# 됽
0x866B	0xB43E	# 됾
0x866C	0xB43F	# 됿
0x866D	0xB440	# 둀
0x866E	0xB441	# 둁
0x866F	0xB442	# 둂
0x8670	0xB443	# 둃
0x8671	0xB444	# 둄
0x8672	0xB445	# 둅
0x8673	0xB446	# 둆
0x8674	0xB447	# 둇
0x8675	0xB449	# 둉
0x8676	0xB44A	# 둊
0x8677	0xB44B	# 둋
0x8678	0xB44C	# 둌
0x8679	0xB44D	# 둍
0x867A	0xB44E	# 둎
0x8681	0xB44F	# 둏
0x8682	0xB436	# 됶
0x8683	0xB448	# 둈
0x8684	0xB453	# 둓
0x8685	0xB455	# 둕
0x8686	0xB456	# 둖
0x8687	0xB457	# 둗
0x8688	0xB459	# 둙
0x8689	0xB45A	# 둚
0x868A	0xB45B	# 둛
0x868B	0xB45C	# 둜
0x868C	0xB45D	# 둝
0x868D	0xB45E	# 둞
0x868E	0xB45F	# 둟
0x868F	0xB462	# 둢
0x8690	0xB466	# 둦
0x8691	0xB467	# 둧
0x8692	0xB468	# 둨
0x8693	0xB469	# 둩
0x8694	0xB46A	# 둪
0x8695	0xB46B	# 둫
0x8696	0xB452	# 둒
0x8697	0xB464	# 둤
0x8698	0xB4C1	# 듁
0x8699	0xB4C3	# 듃
0x869A	0xB4C5	# 듅
0x869B	0xB4C6	# 듆
0x869C	0xB4C7	# 듇
0x869D	0xB4C9	# 듉
0x869E	0xB4CA	# 듊
0x869F	0xB4CB	# 듋
0x86A0	0xB4CC	# 듌
0x86A1	0xB4CD	# 듍
0x86A2	0xB4CE	# 듎
0x86A3	0xB4CF	# 듏
0x86A4	0xB4D1	# 듑
0x86A5	0xB4D2	# 듒
0x86A6	0xB4D3	# 듓
0x86A7	0xB4D6	# 듖
0x86A8	0xB4D7	# 듗
0x86A9	0xB4D8	# 듘
0x86AA	0xB4D9	# 듙
0x86AB	0xB4DA	# 듚
0x86AC	0xB4DB	# 듛
0x86AD	0xB4C2	# 듂
0x86AE	0xB4D4	# 듔
0x86AF	0xB4DF	# 듟
0x86B0	0xB4E1	# 듡
0x86B1	0xB4E2	# 듢
0x86B2	0xB4E8	# 듨
0x86B3	0xB4E9	# 듩
0x86B4	0xB4EA	# 듪
0x86B5	0xB4EB	# 듫
0x86B6	0xB4EE	# 듮
0x86B7	0xB4F2	# 듲
0x86B8	0xB4F3	# 듳
0x86B9	0xB4F4	# 듴
0x86BA	0xB4F5	# 듵
0x86BB	0xB4F6	# 듶
0x86BC	0xB4F7	# 듷
0x86BD	0xB4DE	# 듞
0x86BE	0xB4F0	# 듰
0x86BF	0xB517	# 딗
0x86C0	0xB519	# 딙
0x86C1	0xB51A	# 딚
0x86C2	0xB51D	# 딝
0x86C3	0xB51E	# 딞
0x86C4	0xB51F	# 딟
0x86C5	0xB520	# 딠
0x86C6	0xB521	# 딡
0x86C7	0xB522	# 딢
0x86C8	0xB523	# 딣
0x86C9	0xB526	# 딦
0x86CA	0xB52B	# 딫
0x86CB	0xB52C	# 딬
0x86CC	0xB52D	# 딭
0x86CD	0xB52F	# 딯
0x86CE	0xB516	# 딖
0x86CF	0xB303	# 댃
0x86D0	0xB305	# 댅
0x86D1	0xB306	# 댆
0x86D2	0xB307	# 댇
0x86D3	0xB309	# 댉
0x86D4	0xB30A	# 댊
0x86D5	0xB30B	# 댋
0x86D6	0xB30C	# 댌
0x86D7	0xB30D	# 댍
0x86D8	0xB30E	# 댎
0x86D9	0xB30F	# 댏
0x86DA	0xB312	# 댒
0x86DB	0xB316	# 댖
0x86DC	0xB317	# 댗
0x86DD	0xB318	# 댘
0x86DE	0xB319	# 댙
0x86DF	0xB31A	# 댚
0x86E0	0xB31B	# 댛
0x86E1	0xB302	# 댂
0x86E2	0xB339	# 댹
0x86E3	0xB33B	# 댻
0x86E4	0xB33C	# 댼
0x86E5	0xB33D	# 댽
0x86E6	0xB33E	# 댾
0x86E7	0xB33F	# 댿
0x86E8	0xB340	# 덀
0x86E9	0xB341	# 덁
0x86EA	0xB342	# 덂
0x86EB	0xB343	# 덃
0x86EC	0xB344	# 덄
0x86ED	0xB345	# 덅
0x86EE	0xB346	# 덆
0x86EF	0xB347	# 덇
0x86F0	0xB348	# 덈
0x86F1	0xB349	# 덉
0x86F2	0xB34A	# 덊
0x86F3	0xB34B	# 덋
0x86F4	0xB34D	# 덍
0x86F5	0xB34E	# 덎
0x86F6	0xB34F	# 덏
0x86F7	0xB350	# 덐
0x86F8	0xB351	# 덑
0x86F9	0xB352	# 덒
0x86FA	0xB353	# 덓
0x86FB	0xB33A	# 댺
0x86FC	0xB34C	# 덌
0x86FD	0xB373	# 덳
0x86FE	0xB375	# 덵
0x8741	0xB376	# 덶
0x8742	0xB379	# 덹
0x8743	0xB37A	# 덺
0x8744	0xB37B	# 덻
0x8745	0xB37C	# 덼
0x8746	0xB37D	# 덽
0x8747	0xB37E	# 덾
0x8748	0xB37F	# 덿
0x8749	0xB382	# 뎂
0x874A	0xB386	# 뎆
0x874B	0xB387	# 뎇
0x874C	0xB388	# 뎈
0x874D	0xB389	# 뎉
0x874E	0xB38A	# 뎊
0x874F	0xB38B	# 뎋
0x8750	0xB372	# 덲
0x8751	0xB3A9	# 뎩
0x8752	0xB3AB	# 뎫
0x8753	0xB3AD	# 뎭
0x8754	0xB3AE	# 뎮
0x8755	0xB3AF	# 뎯
0x8756	0xB3B0	# 뎰
0x8757	0xB3B1	# 뎱
0x8758	0xB3B2	# 뎲
0x8759	0xB3B3	# 뎳
0x875A	0xB3B4	# 뎴
0x8761	0xB3B5	# 뎵
0x8762	0xB3B6	# 뎶
0x8763	0xB3B7	# 뎷
0x8764	0xB3B8	# 뎸
0x8765	0xB3B9	# 뎹
0x8766	0xB3BA	# 뎺
0x8767	0xB3BB	# 뎻
0x8768	0xB3BD	# 뎽
0x8769	0xB3BE	# 뎾
0x876A	0xB3BF	# 뎿
0x876B	0xB3C0	# 돀
0x876C	0xB3C1	# 돁
0x876D	0xB3C2	# 돂
0x876E	0xB3C3	# 돃
0x876F	0xB3AA	# 뎪
0x8770	0xB3BC	# 뎼
0x8771	0xB419	# 됙
0x8772	0xB41B	# 됛
0x8773	0xB41D	# 됝
0x8774	0xB41E	# 됞
0x8775	0xB41F	# 됟
0x8776	0xB421	# 됡
0x8777	0xB422	# 됢
0x8778	0xB423	# 됣
0x8779	0xB424	# 됤
0x877A	0xB425	# 됥
0x8781	0xB426	# 됦
0x8782	0xB427	# 됧
0x8783	0xB42A	# 됪
0x8784	0xB42E	# 됮
0x8785	0xB42F	# 됯
0x8786	0xB430	# 됰
0x8787	0xB431	# 됱
0x8788	0xB432	# 됲
0x8789	0xB433	# 됳
0x878A	0xB41A	# 됚
0x878B	0xB4A7	# 뒧
0x878C	0xB4A9	# 뒩
0x878D	0xB4AA	# 뒪
0x878E	0xB4AB	# 뒫
0x878F	0xB4AD	# 뒭
0x8790	0xB4AE	# 뒮
0x8791	0xB4AF	# 뒯
0x8792	0xB4B0	# 뒰
0x8793	0xB4B1	# 뒱
0x8794	0xB4B2	# 뒲
0x8795	0xB4B3	# 뒳
0x8796	0xB4B6	# 뒶
0x8797	0xB4BA	# 뒺
0x8798	0xB4BB	# 뒻
0x8799	0xB4BC	# 뒼
0x879A	0xB4BD	# 뒽
0x879B	0xB4BE	# 뒾
0x879C	0xB4BF	# 뒿
0x879D	0xB4A6	# 뒦
0x879E	0xB4B8	# 뒸
0x879F	0xB4F9	# 듹
0x87A0	0xB4FB	# 듻
0x87A1	0xB4FD	# 듽
0x87A2	0xB4FE	# 듾
0x87A3	0xB4FF	# 듿
0x87A4	0xB501	# 딁
0x87A5	0xB502	# 딂
0x87A6	0xB503	# 딃
0x87A7	0xB504	# 딄
0x87A8	0xB505	# 딅
0x87A9	0xB506	# 딆
0x87AA	0xB507	# 딇
0x87AB	0xB508	# 딈
0x87AC	0xB50A	# 딊
0x87AD	0xB50B	# 딋
0x87AE	0xB50E	# 딎
0x87AF	0xB50F	# 딏
0x87B0	0xB510	# 딐
0x87B1	0xB511	# 딑
0x87B2	0xB512	# 딒
0x87B3	0xB513	# 딓
0x87B4	0xB4FA	# 듺
0x87B5	0xB50C	# 딌
0x87B6	0xB3E1	# 돡
0x87B7	0xB3E3	# 돣
0x87B8	0xB3E5	# 돥
0x87B9	0xB3E6	# 돦
0x87BA	0xB3E7	# 돧
0x87BB	0xB3E9	# 돩
0x87BC	0xB3EA	# 돪
0x87BD	0xB3EB	# 돫
0x87BE	0xB3EC	# 돬
0x87BF	0xB3ED	# 돭
0x87C0	0xB3EE	# 돮
0x87C1	0xB3EF	# 돯
0x87C2	0xB3F0	# 돰
0x87C3	0xB3F1	# 돱
0x87C4	0xB3F2	# 돲
0x87C5	0xB3F3	# 돳
0x87C6	0xB3F5	# 돵
0x87C7	0xB3F6	# 돶
0x87C8	0xB3F7	# 돷
0x87C9	0xB3F8	# 돸
0x87CA	0xB3F9	# 돹
0x87CB	0xB3FA	# 돺
0x87CC	0xB3FB	# 돻
0x87CD	0xB3E2	# 돢
0x87CE	0xB3F4	# 돴
0x87CF	0xB46D	# 둭
0x87D0	0xB46F	# 둯
0x87D1	0xB471	# 둱
0x87D2	0xB472	# 둲
0x87D3	0xB473	# 둳
0x87D4	0xB475	# 둵
0x87D5	0xB476	# 둶
0x87D6	0xB477	# 둷
0x87D7	0xB478	# 둸
0x87D8	0xB479	# 둹
0x87D9	0xB47A	# 둺
0x87DA	0xB47B	# 둻
0x87DB	0xB47D	# 둽
0x87DC	0xB47E	# 둾
0x87DD	0xB481	# 뒁
0x87DE	0xB482	# 뒂
0x87DF	0xB483	# 뒃
0x87E0	0xB484	# 뒄
0x87E1	0xB485	# 뒅
0x87E2	0xB486	# 뒆
0x87E3	0xB487	# 뒇
0x87E4	0xB46E	# 둮
0x87E5	0xB3FD	# 돽
0x87E6	0xB3FF	# 돿
0x87E7	0xB401	# 됁
0x87E8	0xB402	# 됂
0x87E9	0xB403	# 됃
0x87EA	0xB405	# 됅
0x87EB	0xB406	# 됆
0x87EC	0xB407	# 됇
0x87ED	0xB408	# 됈
0x87EE	0xB409	# 됉
0x87EF	0xB40A	# 됊
0x87F0	0xB40B	# 됋
0x87F1	0xB40C	# 됌
0x87F2	0xB40D	# 됍
0x87F3	0xB40E	# 됎
0x87F4	0xB40F	# 됏
0x87F5	0xB411	# 됑
0x87F6	0xB412	# 됒
0x87F7	0xB413	# 됓
0x87F8	0xB414	# 됔
0x87F9	0xB415	# 됕
0x87FA	0xB416	# 됖
0x87FB	0xB417	# 됗
0x87FC	0xB3FE	# 돾
0x87FD	0xB489	# 뒉
0x87FE	0xB48B	# 뒋
0x8841	0xB48C	# 뒌
0x8842	0xB48D	# 뒍
0x8843	0xB48E	# 뒎
0x8844	0xB48F	# 뒏
0x8845	0xB490	# 뒐
0x8846	0xB491	# 뒑
0x8847	0xB492	# 뒒
0x8848	0xB493	# 뒓
0x8849	0xB494	# 뒔
0x884A	0xB495	# 뒕
0x884B	0xB496	# 뒖
0x884C	0xB497	# 뒗
0x884D	0xB498	# 뒘
0x884E	0xB499	# 뒙
0x884F	0xB49A	# 뒚
0x8850	0xB49B	# 뒛
0x8851	0xB49E	# 뒞
0x8852	0xB49F	# 뒟
0x8853	0xB4A0	# 뒠
0x8854	0xB4A1	# 뒡
0x8855	0xB4A2	# 뒢
0x8856	0xB4A3	# 뒣
0x8857	0xB48A	# 뒊
0x8858	0xB49C	# 뒜
0x8859	0xB77F	# 띿
0x885A	0xB781	# 랁
0x8861	0xB782	# 랂
0x8862	0xB783	# 랃
0x8863	0xB785	# 랅
0x8864	0xB786	# 랆
0x8865	0xB787	# 랇
0x8866	0xB788	# 랈
0x8867	0xB789	# 랉
0x8868	0xB78A	# 랊
0x8869	0xB78B	# 랋
0x886A	0xB78E	# 랎
0x886B	0xB793	# 랓
0x886C	0xB794	# 랔
0x886D	0xB795	# 랕
0x886E	0xB77E	# 띾
0x886F	0xB7B7	# 랷
0x8870	0xB7B9	# 랹
0x8871	0xB7BA	# 랺
0x8872	0xB7BB	# 랻
0x8873	0xB7BD	# 랽
0x8874	0xB7BE	# 랾
0x8875	0xB7BF	# 랿
0x8876	0xB7C0	# 럀
0x8877	0xB7C1	# 럁
0x8878	0xB7C2	# 럂
0x8879	0xB7C3	# 럃
0x887A	0xB7C6	# 럆
0x8881	0xB7CA	# 럊
0x8882	0xB7CB	# 럋
0x8883	0xB7CC	# 럌
0x8884	0xB7CD	# 럍
0x8885	0xB7CE	# 럎
0x8886	0xB7CF	# 럏
0x8887	0xB7B6	# 랶
0x8888	0xB7C8	# 럈
0x8889	0xB7EF	# 럯
0x888A	0xB7F1	# 럱
0x888B	0xB7F2	# 럲
0x888C	0xB7F3	# 럳
0x888D	0xB7F5	# 럵
0x888E	0xB7F6	# 럶
0x888F	0xB7F7	# 럷
0x8890	0xB7F8	# 럸
0x8891	0xB7F9	# 럹
0x8892	0xB7FA	# 럺
0x8893	0xB7FB	# 럻
0x8894	0xB7FE	# 럾
0x8895	0xB802	# 렂
0x8896	0xB803	# 렃
0x8897	0xB804	# 렄
0x8898	0xB805	# 렅
0x8899	0xB7EE	# 럮
0x889A	0xB827	# 렧
0x889B	0xB829	# 렩
0x889C	0xB82A	# 렪
0x889D	0xB82B	# 렫
0x889E	0xB82D	# 렭
0x889F	0xB82E	# 렮
0x88A0	0xB82F	# 렯
0x88A1	0xB830	# 렰
0x88A2	0xB831	# 렱
0x88A3	0xB832	# 렲
0x88A4	0xB833	# 렳
0x88A5	0xB836	# 렶
0x88A6	0xB83A	# 렺
0x88A7	0xB83B	# 렻
0x88A8	0xB83C	# 렼
0x88A9	0xB83D	# 렽
0x88AA	0xB83E	# 렾
0x88AB	0xB83F	# 렿
0x88AC	0xB826	# 렦
0x88AD	0xB85F	# 롟
0x88AE	0xB861	# 롡
0x88AF	0xB862	# 롢
0x88B0	0xB863	# 롣
0x88B1	0xB865	# 롥
0x88B2	0xB866	# 롦
0x88B3	0xB867	# 롧
0x88B4	0xB868	# 롨
0x88B5	0xB869	# 롩
0x88B6	0xB86A	# 롪
0x88B7	0xB86B	# 롫
0x88B8	0xB86E	# 롮
0x88B9	0xB872	# 롲
0x88BA	0xB873	# 롳
0x88BB	0xB874	# 롴
0x88BC	0xB875	# 롵
0x88BD	0xB877	# 롷
0x88BE	0xB85E	# 롞
0x88BF	0xB870	# 롰
0x88C0	0xB8CD	# 룍
0x88C1	0xB8CF	# 룏
0x88C2	0xB8D1	# 룑
0x88C3	0xB8D2	# 룒
0x88C4	0xB8D3	# 룓
0x88C5	0xB8D5	# 룕
0x88C6	0xB8D6	# 룖
0x88C7	0xB8D7	# 룗
0x88C8	0xB8D8	# 룘
0x88C9	0xB8D9	# 룙
0x88CA	0xB8DA	# 룚
0x88CB	0xB8DB	# 룛
0x88CC	0xB8DE	# 룞
0x88CD	0xB8E2	# 룢
0x88CE	0xB8E3	# 룣
0x88CF	0xB8E4	# 룤
0x88D0	0xB8E5	# 룥
0x88D1	0xB8E6	# 룦
0x88D2	0xB8E7	# 룧
0x88D3	0xB8CE	# 룎
0x88D4	0xB8E0	# 룠
0x88D5	0xB8EB	# 룫
0x88D6	0xB8ED	# 룭
0x88D7	0xB8EE	# 룮
0x88D8	0xB8EF	# 룯
0x88D9	0xB8F1	# 룱
0x88DA	0xB8F2	# 룲
0x88DB	0xB8F3	# 룳
0x88DC	0xB8F4	# 룴
0x88DD	0xB8F5	# 룵
0x88DE	0xB8F6	# 룶
0x88DF	0xB8F7	# 룷
0x88E0	0xB8FA	# 룺
0x88E1	0xB8FE	# 룾
0x88E2	0xB8FF	# 룿
0x88E3	0xB900	# 뤀
0x88E4	0xB901	# 뤁
0x88E5	0xB902	# 뤂
0x88E6	0xB903	# 뤃
0x88E7	0xB8EA	# 룪
0x88E8	0xB8FC	# 룼
0x88E9	0xB95B	# 륛
0x88EA	0xB95D	# 륝
0x88EB	0xB95E	# 륞
0x88EC	0xB95F	# 륟
0x88ED	0xB961	# 륡
0x88EE	0xB962	# 륢
0x88EF	0xB963	# 륣
0x88F0	0xB964	# 륤
0x88F1	0xB965	# 륥
0x88F2	0xB966	# 륦
0x88F3	0xB967	# 륧
0x88F4	0xB96A	# 륪
0x88F5	0xB96E	# 륮
0x88F6	0xB96F	# 륯
0x88F7	0xB970	# 륰
0x88F8	0xB971	# 륱
0x88F9	0xB972	# 륲
0x88FA	0xB973	# 륳
0x88FB	0xB95A	# 륚
0x88FC	0xB96C	# 륬
0x88FD	0xB977	# 륷
0x88FE	0xB979	# 륹
0x8941	0xB97A	# 륺
0x8942	0xB97B	# 륻
0x8943	0xB97D	# 륽
0x8944	0xB97E	# 륾
0x8945	0xB97F	# 륿
0x8946	0xB980	# 릀
0x8947	0xB981	# 릁
0x8948	0xB982	# 릂
0x8949	0xB983	# 릃
0x894A	0xB986	# 릆
0x894B	0xB98B	# 릋
0x894C	0xB98C	# 릌
0x894D	0xB98F	# 릏
0x894E	0xB976	# 륶
0x894F	0xB988	# 릈
0x8950	0xB9AF	# 릯
0x8951	0xB9B1	# 릱
0x8952	0xB9B2	# 릲
0x8953	0xB9B3	# 릳
0x8954	0xB9B5	# 릵
0x8955	0xB9B6	# 릶
0x8956	0xB9B7	# 릷
0x8957	0xB9B8	# 릸
0x8958	0xB9B9	# 릹
0x8959	0xB9BA	# 릺
0x895A	0xB9BB	# 릻
0x8961	0xB9BE	# 릾
0x8962	0xB9C2	# 맂
0x8963	0xB9C3	# 맃
0x8964	0xB9C4	# 맄
0x8965	0xB9C5	# 맅
0x8966	0xB9C7	# 맇
0x8967	0xB9AE	# 릮
0x8968	0xB9C0	# 맀
0x8969	0xB79B	# 랛
0x896A	0xB79D	# 랝
0x896B	0xB79E	# 랞
0x896C	0xB79F	# 랟
0x896D	0xB7A1	# 랡
0x896E	0xB7A2	# 랢
0x896F	0xB7A3	# 랣
0x8970	0xB7A4	# 랤
0x8971	0xB7A5	# 랥
0x8972	0xB7A6	# 랦
0x8973	0xB7A7	# 랧
0x8974	0xB7AA	# 랪
0x8975	0xB7AE	# 랮
0x8976	0xB7AF	# 랯
0x8977	0xB7B0	# 랰
0x8978	0xB7B1	# 랱
0x8979	0xB7B2	# 랲
0x897A	0xB7B3	# 랳
0x8981	0xB79A	# 랚
0x8982	0xB7D1	# 럑
0x8983	0xB7D3	# 럓
0x8984	0xB7D4	# 럔
0x8985	0xB7D5	# 럕
0x8986	0xB7D6	# 럖
0x8987	0xB7D7	# 럗
0x8988	0xB7D8	# 럘
0x8989	0xB7D9	# 럙
0x898A	0xB7DA	# 럚
0x898B	0xB7DB	# 럛
0x898C	0xB7DC	# 럜
0x898D	0xB7DD	# 럝
0x898E	0xB7DE	# 럞
0x898F	0xB7DF	# 럟
0x8990	0xB7E0	# 럠
0x8991	0xB7E1	# 럡
0x8992	0xB7E2	# 럢
0x8993	0xB7E3	# 럣
0x8994	0xB7E5	# 럥
0x8995	0xB7E6	# 럦
0x8996	0xB7E7	# 럧
0x8997	0xB7E8	# 럨
0x8998	0xB7E9	# 럩
0x8999	0xB7EA	# 럪
0x899A	0xB7EB	# 럫
0x899B	0xB7D2	# 럒
0x899C	0xB7E4	# 럤
0x899D	0xB80B	# 렋
0x899E	0xB80D	# 렍
0x899F	0xB80E	# 렎
0x89A0	0xB80F	# 렏
0x89A1	0xB811	# 렑
0x89A2	0xB812	# 렒
0x89A3	0xB813	# 렓
0x89A4	0xB814	# 렔
0x89A5	0xB815	# 렕
0x89A6	0xB816	# 렖
0x89A7	0xB817	# 렗
0x89A8	0xB81A	# 렚
0x89A9	0xB81E	# 렞
0x89AA	0xB81F	# 렟
0x89AB	0xB820	# 렠
0x89AC	0xB821	# 렡
0x89AD	0xB822	# 렢
0x89AE	0xB823	# 렣
0x89AF	0xB80A	# 렊
0x89B0	0xB841	# 롁
0x89B1	0xB843	# 롃
0x89B2	0xB845	# 롅
0x89B3	0xB846	# 롆
0x89B4	0xB847	# 롇
0x89B5	0xB849	# 롉
0x89B6	0xB84A	# 롊
0x89B7	0xB84B	# 롋
0x89B8	0xB84C	# 롌
0x89B9	0xB84D	# 롍
0x89BA	0xB84E	# 롎
0x89BB	0xB84F	# 롏
0x89BC	0xB850	# 롐
0x89BD	0xB852	# 롒
0x89BE	0xB855	# 롕
0x89BF	0xB856	# 롖
0x89C0	0xB857	# 롗
0x89C1	0xB858	# 롘
0x89C2	0xB859	# 롙
0x89C3	0xB85A	# 롚
0x89C4	0xB85B	# 롛
0x89C5	0xB842	# 롂
0x89C6	0xB854	# 롔
0x89C7	0xB8B1	# 뢱
0x89C8	0xB8B3	# 뢳
0x89C9	0xB8B5	# 뢵
0x89CA	0xB8B6	# 뢶
0x89CB	0xB8B7	# 뢷
0x89CC	0xB8B9	# 뢹
0x89CD	0xB8BA	# 뢺
0x89CE	0xB8BB	# 뢻
0x89CF	0xB8BC	# 뢼
0x89D0	0xB8BD	# 뢽
0x89D1	0xB8BE	# 뢾
0x89D2	0xB8BF	# 뢿
0x89D3	0xB8C2	# 룂
0x89D4	0xB8C6	# 룆
0x89D5	0xB8C7	# 룇
0x89D6	0xB8C8	# 룈
0x89D7	0xB8C9	# 룉
0x89D8	0xB8CA	# 룊
0x89D9	0xB8CB	# 룋
0x89DA	0xB8B2	# 뢲
0x89DB	0xB93F	# 뤿
0x89DC	0xB941	# 륁
0x89DD	0xB942	# 륂
0x89DE	0xB943	# 륃
0x89DF	0xB945	# 륅
0x89E0	0xB946	# 륆
0x89E1	0xB947	# 륇
0x89E2	0xB948	# 륈
0x89E3	0xB949	# 륉
0x89E4	0xB94A	# 륊
0x89E5	0xB94B	# 륋
0x89E6	0xB94D	# 륍
0x89E7	0xB94E	# 륎
0x89E8	0xB952	# 륒
0x89E9	0xB953	# 륓
0x89EA	0xB954	# 륔
0x89EB	0xB955	# 륕
0x89EC	0xB956	# 륖
0x89ED	0xB957	# 륗
0x89EE	0xB93E	# 뤾
0x89EF	0xB950	# 륐
0x89F0	0xB991	# 릑
0x89F1	0xB993	# 릓
0x89F2	0xB995	# 릕
0x89F3	0xB996	# 릖
0x89F4	0xB997	# 릗
0x89F5	0xB999	# 릙
0x89F6	0xB99A	# 릚
0x89F7	0xB99B	# 릛
0x89F8	0xB99C	# 릜
0x89F9	0xB99D	# 릝
0x89FA	0xB99E	# 릞
0x89FB	0xB99F	# 릟
0x89FC	0xB9A1	# 릡
0x89FD	0xB9A2	# 릢
0x89FE	0xB9A3	# 릣
0x8A41	0xB9A5	# 릥
0x8A42	0xB9A6	# 릦
0x8A43	0xB9A7	# 릧
0x8A44	0xB9A8	# 릨
0x8A45	0xB9A9	# 릩
0x8A46	0xB9AA	# 릪
0x8A47	0xB9AB	# 릫
0x8A48	0xB992	# 릒
0x8A49	0xB9A4	# 릤
0x8A4A	0xB879	# 롹
0x8A4B	0xB87B	# 롻
0x8A4C	0xB87D	# 롽
0x8A4D	0xB87E	# 롾
0x8A4E	0xB87F	# 롿
0x8A4F	0xB880	# 뢀
0x8A50	0xB881	# 뢁
0x8A51	0xB882	# 뢂
0x8A52	0xB883	# 뢃
0x8A53	0xB884	# 뢄
0x8A54	0xB885	# 뢅
0x8A55	0xB886	# 뢆
0x8A56	0xB887	# 뢇
0x8A57	0xB888	# 뢈
0x8A58	0xB88A	# 뢊
0x8A59	0xB88B	# 뢋
0x8A5A	0xB88E	# 뢎
0x8A61	0xB88F	# 뢏
0x8A62	0xB890	# 뢐
0x8A63	0xB891	# 뢑
0x8A64	0xB892	# 뢒
0x8A65	0xB893	# 뢓
0x8A66	0xB87A	# 롺
0x8A67	0xB88C	# 뢌
0x8A68	0xB905	# 뤅
0x8A69	0xB907	# 뤇
0x8A6A	0xB908	# 뤈
0x8A6B	0xB909	# 뤉
0x8A6C	0xB90A	# 뤊
0x8A6D	0xB90B	# 뤋
0x8A6E	0xB90C	# 뤌
0x8A6F	0xB90D	# 뤍
0x8A70	0xB90E	# 뤎
0x8A71	0xB90F	# 뤏
0x8A72	0xB910	# 뤐
0x8A73	0xB911	# 뤑
0x8A74	0xB912	# 뤒
0x8A75	0xB913	# 뤓
0x8A76	0xB914	# 뤔
0x8A77	0xB915	# 뤕
0x8A78	0xB916	# 뤖
0x8A79	0xB917	# 뤗
0x8A7A	0xB919	# 뤙
0x8A81	0xB91A	# 뤚
0x8A82	0xB91B	# 뤛
0x8A83	0xB91C	# 뤜
0x8A84	0xB91D	# 뤝
0x8A85	0xB91E	# 뤞
